"","comp1","comp2","comp3","comp4","comp5","comp6","comp7","comp8","comp9","comp10"
"ZK112BX-2013",2.01862092522433,-1.57732641204848,0.464048137512146,0.349526149020693,7.04549951260848,-1.7876591740984,-7.21631897585137,3.22085051733816,-1.63004376136283,0.801063249161014
"ZK4CK8Y-01",5.22431637786727,-1.54235764871529,-3.18262225314009,0.500568972695539,2.96510244455309,1.53500806790735,2.38497859564145,0.498737026181271,-0.0139636552116334,0.294890576171513
"ZK4CK8Y-02",13.0701116172901,3.28200037824075,-0.814346150287545,0.371031125370834,-0.0377332160745268,-2.75123338979751,1.25286423979698,3.04176129055033,1.61055096351425,3.27570643033847
"ZK4CK8Y-03",7.44907171398985,-0.502621093203175,-2.76015815548779,0.477513069090427,-0.925154916963029,1.04770250801778,0.688374768684809,-0.572097851456588,-1.63569831955785,1.84970417724832
"ZK4CK8Y-04",8.47299308614968,0.405401597715292,-4.5066986333414,1.70965739643261,0.57135922996451,0.203013136639897,1.85974775046121,1.18456801280641,0.723681377164888,1.65135022228369
"ZK4CK8Y-05",5.77274834619571,-3.62369165207083,-3.09035704804312,-0.277372973031634,1.18093858576323,1.58971130132123,2.34831692732995,1.12834380884623,0.431560395273219,-0.499762465472368
"ZK4CK8Y-06",6.10813402434418,-3.8393690573667,-1.89246389601694,1.09582456869047,1.77758069070388,0.104570396016229,1.27832617121399,-0.116203296740667,0.491362586729705,-0.337738943592094
"ZK4CK8Y-08",9.62580504928686,-9.67502620012374,-5.57513088216234,2.77573143532774,2.20463032967906,-0.3267484162985,4.08884453327371,2.56522643194252,0.904117202537888,-3.31766427495377
"ZK4CK8Y-09",12.9265528222945,-6.74213281619144,-4.29404761086646,0.786350321132604,-0.31959275877024,-1.69476162011761,2.28121783537419,0.395840651374235,-0.670485218441728,-0.462121072620437
"ZKFV71L-02",2.34824857753703,-2.71135394659292,-1.88670622100804,-0.000667067078904363,0.348807501535359,0.538758205287333,0.728798006042916,0.292073483837116,-0.458266020778418,-0.834531847395235
"ZKFV71L-05",3.47745147824739,-1.11779929237757,-1.33176956106051,-0.609082740052348,1.46266663167199,0.698077425404602,0.306674215041155,0.877346580948268,0.0107300718889727,0.357105578017174
"ZKFV71L-07",1.29616323425568,-1.73282467527248,-0.0498445856173355,-0.873561807893181,-0.211392057811376,1.93100660853669,-0.376321242109976,-0.55768926548542,-0.733352538362221,0.498699708164223
"ZKFV71L-09",5.71876477892853,-1.44780815201152,-0.0724613386496422,-2.54282942036136,1.14870294408594,2.2277365030722,-0.467015702173358,-1.18483453262773,-2.813355872321,2.85869400064007
"ZKFV71L-12",1.43004800978422,-2.02031364807545,0.419684762536828,-1.3010227877141,-0.61151122953241,1.83703440049957,-0.248459321259958,-0.318066318773917,-0.889453222675561,0.403076720221896
"ZKFV71L-2011",2.90372411996042,-3.11736183863926,-0.488172237600745,-0.580465109779172,0.73284947428241,1.11520531703282,0.349571149107028,-0.161883465439086,-1.16027354801501,1.0802481706328
"ZKFV71L-2012",2.74390144262874,-1.28792290912744,-0.449560278831674,-1.0879489074425,0.352168442666653,2.25362649785779,-0.706389402709779,-0.567966561409177,-1.85951139245563,1.3005298244406
"ZKFV71L-2013",1.93505782154656,-2.23333847849822,0.0954847882614857,-0.885726992090107,0.320874488142849,1.91233322244046,-0.0463534059443445,-0.250261356875708,-1.05514512774663,0.921063149048792
"ZKFV71L-2014",3.02577882709237,-1.33860889037975,0.0714228950897376,-2.69566685511268,1.14602103549822,1.47309628453577,0.267564581572445,-1.34834482369982,-0.467429483565146,1.72476107243984
"ZKFV71L-2015",2.77333670416623,-1.78721224594501,1.61403516187742,-2.03240890222876,-0.979866578175593,2.52570103999653,-0.0699547462650782,-0.177117813620464,-1.92202441718121,1.59234428455174
"ZKFV71L-2023",0.2486077034057,-0.892746728007852,-0.2989669741465,-0.341240779298619,-0.336514072974915,1.35194465668868,-0.546132430950005,-0.628709132245645,-0.549824248474784,0.86134852408873
"ZKFV71L-6011",-4.75943518448894,-0.146395425067937,1.44467631744374,1.67151682264087,-0.434830326586103,0.325496774630244,1.75535430549702,1.39355376790473,0.16681425455339,1.98027064444607
"ZKFV71L-6021",0.698604685254602,-1.53262990105692,0.179186730739987,-1.11294157198246,-0.128775906732465,1.68948782587605,-0.428746114530078,-0.236097162992508,-0.212096420794223,0.196351672286982
"ZKVR426-02",2.86296159809881,-2.0941626631047,-2.17368562287345,-1.45145708224884,0.366347098960949,0.858285185453787,0.750431180312321,-0.528738338053963,-0.589770234756519,-1.14654075310384
"ZKVR426-03",4.19823725339564,1.14634534064625,-3.17652046588004,-0.646503537768566,-0.118782592926913,0.0169387940687765,1.26680945624171,0.669981001654705,0.59435646267058,0.0299711800139535
"ZKVR426-04",1.95591505712985,0.612075331581564,-2.4793259041638,-0.605645680853394,-0.464745109484877,1.00199190847573,0.410754069564522,0.716906329457853,0.448785760321974,-0.0707249338221547
"ZKVR426-06",1.06710280630547,0.344745731487083,-1.70212545772357,-1.30502709689536,0.487306693221746,-0.504758592604518,-0.056043093386255,-0.6567553011705,0.775388466892258,0.432111568260564
"ZKVR426-07",-0.32716808652615,-0.312981184343221,-0.975790321119814,-1.64115235903941,0.1199608909019,-0.396890354292612,-0.8326956000626,-0.818296440937212,1.28533069682233,0.0585123271544273
"ZKVR426-09",1.19453045482204,1.23812038926641,-1.87097520533255,-0.0705707688340896,-0.30665644193214,0.708168400047609,-0.40119003892427,-2.09381642474553,-1.10994998734994,0.270843705074097
"ZKVR426-10",-1.33208054163379,1.45679063617356,-0.894610298878979,-1.47918026304594,-1.97427634100828,0.0521361452872714,-1.15867721800917,1.09304233626665,-1.8254150039161,0.850113836897131
"ZKVR426-1012",8.45740706370491,8.57858710098349,-6.5667236679832,3.68093107118089,-2.26401992765909,-0.684422638423176,3.88816682544712,8.08763179705023,5.56611559484756,0.181733231084769
"ZKVR426-1013",3.75920503314459,2.4501493436368,-0.997549793599061,0.05432248992595,-0.679412659537322,1.30950754399358,0.999599915986529,1.04096631713862,0.364183130269122,-1.00394408673834
"ZKVR426-1015",2.43503841212737,-0.0184390307407769,-2.52443712769736,-0.498703451533752,-0.368870666953019,0.140264246106425,0.128127365026051,-0.592218167925179,-0.286100903745693,0.932183946375666
"ZKVR426-11",-0.107425606571147,0.397706511114662,0.802469362628564,-1.45543595780508,-0.346133977855799,2.31463982569798,-0.336029107618773,0.58224560472994,0.680206092933027,-0.966968721480965
"ZKVR426-13",3.58000027817826,-0.120728574662613,-1.33764820641731,0.679611297316636,-1.3955127605183,0.783653238211765,-0.955899741019964,-0.327937934858692,-0.322791343248987,0.550520818692412
"ZKVR426-14",2.68415318099577,1.94928003333567,-2.59583042431928,0.0419084222232872,0.364266467651355,0.571852829541524,-0.383236001373626,-0.325916913546452,1.09088077494809,0.169327092681305
"ZKVR426-2011",3.43180488568574,0.0507965835387703,-2.30328968926273,-0.452845153465827,-1.00762414804395,1.56570739641532,-0.549046143068031,-1.13664205680093,-1.31894587137195,-0.619108840921567
"ZKVR426-2012",1.82352417639868,-1.23126133116079,-2.24850371524705,-0.327013397506936,-0.795087672675544,0.85244994550492,0.259741465298758,-0.302887271280173,-0.820208713623417,-0.704440649582473
"ZKVR426-2013",1.86922652374727,-0.13805480759719,-2.32387471349022,0.27343558149661,-2.3384824022568,0.0740221095410512,-1.33925584111565,-2.13252124391146,-1.50070136380975,1.91960737855372
"ZKVR426-2014",-2.51495047498421,-0.474575981438916,-0.911677436724746,0.19825430537472,-0.747268164379559,-0.232645769457507,-0.0674717458417219,-0.362499580359456,0.184250508239976,0.178088858179411
"ZKVR426-2015",-1.28292208693644,-0.0716005537996416,-0.552902719646532,-0.793375928154249,-1.04966843953255,0.815628302657991,-0.769499130258217,-0.086088324469338,0.0775625697846219,-0.356264757169218
"ZKVR426-2021",1.10909432075811,0.52388331783605,-1.69230505402083,-0.566892382432547,-0.68098312513284,0.557163411214239,-0.418814329970652,-0.402075287049589,0.27525873908081,0.42670721383732
"ZKVR426-2022",1.05220403642805,-0.178241768255253,-1.85473671977265,-0.835309553062285,-0.568009013086733,0.570232489838997,-0.761801421100506,-0.843524385837071,-0.139407586115246,0.453244306518527
"ZKVR426-2023",0.495024857615452,-0.24494112030797,-0.898307362438225,-0.284344627438377,-1.15428044988048,0.975012046678555,-0.660399479273782,-0.34052682107215,-0.2468143978633,0.638888986441868
"ZKVR426-2024",2.13624668803169,0.532636664346182,-2.08032191943776,-0.93157718171997,-0.785224038277963,-0.021455460733158,-0.750485800427779,-0.633049094779979,0.104336252438367,1.04373229024907
"ZKVR426-2025",4.76335098237346,0.565466241798049,-1.46640094024214,-1.22456361508917,-1.62838272042801,2.3749589347051,-0.840321677212545,-1.45159242724153,-2.70111951517199,2.12438106518197
"ZL63I8R-04",-1.92385370785964,2.26537748221656,-1.24492039949137,0.762812559734936,-1.56785976529087,-1.15542304951818,-0.159138107995283,0.437757742365452,1.54812083884156,0.460646347845638
"ZL63I8R-05",-3.35864866745613,0.0401749847459298,-1.38886465345371,1.2527401328874,-1.77040325673297,-1.85740563489028,-0.412234586785489,-0.263904054120761,1.31059916230762,0.576961989385261
"ZL63I8R-06",0.792696166224478,1.56254019669449,0.851206570017194,-0.691956231678655,-1.20056414053309,0.749277563268786,-1.2149339295332,-0.461555444894915,0.341991142077539,-0.128320764797755
"ZL63I8R-07",2.39660824515227,1.74275470887805,1.648906860594,-0.534494972281567,-1.52947677954133,0.171745164888001,-1.90332775922349,-0.647815150982838,1.24499270960238,-0.710254397514571
"ZL63I8R-09",0.820705555543002,1.64047937896331,1.35465046781464,0.277462280288021,-1.77233768624397,-0.032315242046123,-1.70005982988674,-1.01165849358081,1.04357800903612,-1.53478260248666
"ZL63I8R-1011",-4.44379634574423,-0.711600450079982,-0.71379227048299,1.04783688536838,-1.3484901961823,-1.71263930967984,-0.215265209437679,-0.415739028835224,1.22868604871653,0.433256074644883
"ZL63I8R-1025",0.247635341898569,-0.689602939630654,-0.262734915998711,-2.09702361108534,1.25015432235698,-0.131137304549967,-0.571803218370657,-1.19275203872048,1.6182629860306,-0.0886221581279447
"ZL63I8R-11",-0.592015822996608,0.60576406375517,0.230680625649819,-0.399852223093382,-1.61970910700371,0.800946265673751,-1.35025231665051,-0.137780702044765,1.0724551485089,-0.754058291975428
"ZL63I8R-12",3.44383962817236,1.79511240527067,0.755503219345136,-1.46869393987531,0.566428808931896,0.783162385258819,0.318373068408188,0.731031643911828,1.38591576954063,-0.35672856509526
"ZL63I8R-13",-0.866063961697208,4.44039394920735,-0.697749064034479,0.520647504412858,0.188398890904304,-0.0847338599748099,1.00307793244311,0.91720055733704,1.77516653144614,-1.76433477373661
"ZL63I8R-14",0.00554304120942886,-1.51676537005635,-0.224783068285992,-0.238616684913949,-0.662679202291616,1.17117321887626,0.109702718207697,0.0231212622009643,0.116920111763878,-1.01403801741694
"ZL63I8R-15",-0.0762077403581656,-0.195221883238756,-0.973061859490965,0.664232040483192,-1.11721779049172,-0.943296453885204,-1.78918372724664,-0.361259536283071,1.01825983478343,-0.53303756815058
"ZL63I8R-2012",-3.4700776119143,-0.623895387503391,0.0507686700499892,0.0930870951878125,-1.27207035985045,-0.966113740346935,-0.553517268215295,-0.196368975178209,1.2854764688408,0.242192201604082
"ZL63I8R-2013",-3.3023979416309,-0.4003648851164,-0.25357216758353,0.339197829702142,-1.52782233258355,-1.23473501663977,-0.457906308976206,-0.19392472543451,1.34054041354277,0.42499355055581
"ZL63I8R-2014",-4.97064868898282,1.17758035722239,-2.44912401064905,-1.19973426250237,-1.44189610162066,-3.19465292670366,-1.0578696981965,3.51096478932544,-4.03852713705212,0.38706214911137
"ZL63I8R-2015",-1.89978376444619,-0.59585351540906,-0.134249269410646,0.0544954741370313,-1.35646356583052,-0.624691464241228,-0.617805683277933,0.0637180853126454,1.12270169587419,0.124933426128707
"ZL9BTWF-06",-2.3887506004227,1.59318296668354,-1.29120538375273,-2.4262586552166,0.467932483586265,-1.82684090342305,-0.495245529105243,1.33602067223208,-1.41199515424729,0.263668059940031
"ZL9BTWF-07",0.458871265126103,-0.308551308384968,0.787576146956076,-0.333779004082561,0.253271722933933,-1.01954768499915,0.64571833276212,-0.982076968757537,1.00082731760138,-0.603673412450568
"ZL9BTWF-09",-2.90792572150197,-1.14522236815834,0.334312985157952,-0.790735063273581,0.360952135518909,-0.856159612459299,0.244395949152973,-0.289297277101035,1.4567351591058,0.934387719514487
"ZL9BTWF-10",-2.77064084023149,-1.37278309936885,0.759483876670035,0.0382882628939106,-0.531280224636866,-0.185624073438791,0.409681181783674,0.0695098027857899,0.882486763759247,0.344072033727435
"ZL9BTWF-1011",5.17853343672973,10.1866915602886,-3.73721878748731,-0.334774335224413,0.638845148272413,0.617516498566629,3.09232714404229,6.52519715205716,5.66654857034524,-0.913526253136859
"ZL9BTWF-1013",2.71953207693524,7.714376508342,-3.38881437502149,-0.100696730319861,0.689243465193494,0.16777831360688,2.60134285010803,6.6196849007572,5.77986209674117,0.415870936595469
"ZL9BTWF-1021",0.679114564270831,0.155937074312173,-0.407039384207825,-1.14081067817942,0.0761659763182412,-0.306479194455501,-0.799034875264264,-1.85506297493694,1.41353507946926,1.00254350007704
"ZL9BTWF-1022",-1.40744720516019,-0.382660852606932,0.440588207175185,-0.585188701190437,-0.0913457435747011,0.126175115876425,-0.177123498726873,-0.653057842935849,1.37273550369464,0.686954350318298
"ZL9BTWF-1023",-2.11496704580149,0.0544163363979081,0.457487265305734,-1.88199190108292,1.30337322331488,-1.29565282571293,-0.196020195648978,-1.65290590533622,2.49400908570048,1.10116756352192
"ZL9BTWF-1025",-2.70958714687093,-1.09278231261939,0.340550586671527,-0.57018748225143,0.220214054103186,-0.497100490359388,0.366501396350642,-0.502455630122541,1.23525639999015,0.854588332862353
"ZL9BTWF-11",-1.42819306103202,0.443277492798287,0.121310795836877,-0.189020476059408,-0.25007161447661,-0.34874281157722,-0.158836183303362,-0.318215289686942,0.891923966924476,0.612735213677836
"ZL9BTWF-12",-1.26804973664009,3.07150525671335,-1.37392350439162,-0.251850503914553,-0.692647404258214,-1.15159885776906,0.460067653606701,1.25688593012354,-0.0448149836144417,1.21607528507773
"ZL9BTWF-6011",-3.77368886339038,-0.304380077657599,0.765616535360491,1.54763389091236,0.688615091633012,-0.253231856988938,0.689942085390796,0.718877257313465,-0.490540401311713,0.46394537733149
"ZL9BTWF-6021",-3.77714234033913,-0.485051916863506,0.496068958275448,1.74075077649433,1.05061489039847,0.0126968423404349,0.826240371184074,0.818012532965437,-0.270321040248119,0.472684888241329
"ZL9BTWF-6031",-3.79380525810736,1.99152249249965,0.867709738144644,0.743482575869437,1.60784803878669,0.428719855144588,2.53650418654054,-0.381539226755068,-0.378486025143071,-0.934174895705429
"ZLGD9M0-05",8.00145892985369,5.68734353684686,0.282749834676205,-2.46316882978091,0.176895832379774,-2.84558973411376,-0.664933710677321,2.28128059884909,6.05563923054089,-0.107458957116947
"ZLGD9M0-07",4.18181317232595,4.53406533245676,-3.92158175596447,0.525272802486689,-0.250748189887739,-1.87012395199889,0.662602416012106,0.722974391984948,2.01613793015121,1.24408114694441
"ZLGD9M0-08",0.124652626888882,-0.944370329492004,-0.421130703130162,0.132766594962215,-0.20746152194087,-2.23839611020614,-0.0650923943575032,-0.085683378142284,1.42530236811836,0.963200267624814
"ZLGD9M0-09",5.91348085047316,-2.04317366749664,-0.397603239578673,-1.30445470528274,0.868194528812671,-6.21722202028847,1.5522536686579,3.56065106545845,2.1266727999711,3.71735632352293
"ZLGD9M0-1012",-0.257749058637709,1.72566211707591,-0.576720370965515,0.196044364070021,0.51563631993793,-1.35579626206749,-0.0277999582189095,0.0574486282378895,0.178491889322152,-0.248883801004983
"ZLGD9M0-1013",3.3158090251133,7.98535979024015,-3.87962618874008,0.958798851136692,-1.11955835165077,0.303853957019975,0.941607311436038,6.88649110893021,3.41978192238502,1.57494643346345
"ZLGD9M0-1014",5.29087924385398,5.7207333699518,-1.16418962675785,-0.952787843067787,-1.55766554430371,-0.529071277264028,0.218361277054555,2.84680156452702,2.19467380310121,1.93874699235449
"ZLGD9M0-13",-0.886613194381467,2.82871977112474,-1.61686458964741,0.503413640279744,-0.802403732631669,-0.629614872866382,0.176093241397939,-0.484275129067743,-2.89768851983191,-0.671320572485332
"ZLGD9M0-15",0.0473042961095886,0.632854000557078,-0.666077686500058,-0.549364457693517,-1.78087897555151,0.220154707560435,-1.34804871824014,-1.61453425981733,0.126531951287572,0.132852871158105
"ZLPRB8E-06",1.29645740979506,-2.90112903451602,-2.13688014610146,0.767820411749063,1.09449425728798,0.392629901554606,-0.278870808832072,-0.18425854501371,-0.570923879225336,0.018143524899026
"ZLPRB8E-07",1.38978940507016,-0.775788195082848,-0.659939365995892,-1.06813319851784,-0.0479936100701863,1.31584126503297,-1.05952456586872,-0.804371404954202,-0.125249942499413,0.00823764746400191
"ZLPRB8E-08",2.85783363416406,-1.36692089942446,-2.34427974352065,1.27063393186059,0.38370636020844,-0.128344823042196,-0.254796266012993,-0.839652109167863,-0.589027939674555,0.9734711239111
"ZLPZS0H-05",-2.88872205558958,0.0600919622695938,0.198484961111699,-0.436800924067113,-0.313609485868921,-0.610927452949906,-0.0531869595728317,-1.29112044140701,0.30884513056664,0.148131563920949
"ZLPZS0H-06",-0.637299399876978,-0.117374415451942,1.53371173345144,-3.08383588075291,-1.15520317606322,2.34520244704247,-1.29344619501911,-0.779870216959113,-0.183638823272607,-0.549875791848871
"ZLPZS0H-07",-2.8339148785983,0.821496492405828,0.354107803587412,-0.542383365351692,-0.225717069449842,-1.32185005608079,0.0839333428156051,-1.18527272101915,0.535088178942355,-0.219672530338153
"ZLPZS0H-08",-2.40287854047615,0.291166409597213,-0.199044472939016,0.228219448237616,-0.627314648357704,-1.08644651563654,-0.378468690034446,-0.909274873598154,0.783788600173979,0.0120323282566431
"ZLPZS0H-09",-1.15395831015352,0.674019303184719,0.257462286142031,-1.15412764582727,-1.23289244932387,0.284501384616269,-1.14929168424123,-1.30947991974487,-0.374118864746183,-0.385534078495913
"ZLPZS0H-10",-3.47229466061778,-0.135709386487417,0.319458260768426,-1.99287890324634,0.322585824542751,-1.23979716909237,-0.281519177334906,-1.843890677976,1.42018023185513,1.3249176807892
"ZLPZS0H-11",4.37612485541026,2.36781003360076,2.85441545543471,-6.8327058003764,2.83239812035441,2.65623524199573,-2.15909846861694,-2.12919129911303,0.717332652774637,2.51668392935626
"ZLPZS0H-12",-1.2353762050314,0.147456238406031,0.455594579000473,-1.95387058231276,-0.853122471334148,0.97186821220639,-1.28489417465286,-1.07128474034344,0.832823852850028,0.289726119753143
"ZLPZS0H-14",-3.75316127421544,-0.33095552731571,-0.231298012369726,-0.666367244095438,-0.397045078752767,-1.18642568624618,-0.268813245512198,-1.22056321829246,1.07625983016923,0.988681388276606
"ZLPZS0H-15",-3.01261532335045,-0.909479275275589,0.456045328408551,-0.713542811316614,-1.15755114735133,0.220254475117045,-0.811628260936552,-0.427437121775828,1.00022418906433,-0.0578809404495476
"ZLPZS0H-2012",-1.63278716800502,0.655522207301564,0.577200586165964,-0.850291105613395,-1.56005376245055,1.28966299984191,-1.74663018274262,-0.147206123828828,0.832156908007052,0.248402304249265
"ZLPZS0H-2013",-0.792026048269943,0.667086505264262,0.237364375132857,-2.18428682825076,-0.648829194741854,0.521183907767316,-1.51063148653343,-1.73432887399875,1.15180467688178,0.40963614087548
"ZLPZS0H-2014",-2.81187284179532,0.23286482283316,-0.27224673389439,-0.852940561248745,-1.03918860123949,-0.464550653422927,-0.998814357657628,-0.762589546483885,1.01632671694576,0.618792537484825
"ZLTUJTN-05",3.47759616090946,3.67860847121028,0.489896513124015,1.64473742038307,0.151334110552544,3.6518438406616,0.246714887258594,0.158190726377834,-1.51263226765856,0.21024676402714
"ZLTUJTN-06",3.16988682833119,4.38940076466941,5.41427066482134,5.78796390679846,-1.07024145726973,-1.63325615857503,1.20864310823688,-0.363238616415722,-5.25549263231441,-5.14343684878436
"ZLTUJTN-07",3.23216131938296,2.58201264445394,1.13239530789263,1.30409141204047,-0.994705084916748,2.85640244261222,-0.257628731372231,-0.331857040840101,-1.81625869526278,0.156799991796676
"ZLTUJTN-09",-2.34255362559813,2.42949362454618,0.594771619258516,0.885992129927264,-0.37756685852771,-0.736084194658091,0.485429392337221,2.01128185472095,-3.4400980697429,-1.30427752868818
"ZLTUJTN-11",-4.28744683725617,1.40241942842352,-1.91086811348873,-0.845610778964912,-1.07327258282745,-2.21929000531929,-0.686622914993183,2.50535068227909,-3.62910490916981,0.0532168234443706
"ZLTUJTN-12",-3.94257758010231,1.40251830367768,-1.44257079521556,-1.1413207317042,-0.897376931266218,-1.66283343659116,-0.664010739371063,2.51109108037547,-3.23196022041555,-0.0857900007477831
"ZLTUJTN-13",0.328807542462668,2.19571712737882,-0.940352383100243,0.46241832337942,-0.530492378709416,0.969057340921755,0.257927028075311,-1.26835853517708,-3.42574279158299,-0.245894486993235
"ZLTUJTN-15",1.57182545106281,-0.332334522597275,-1.36487530939196,0.395580801487768,-1.43826710006128,0.144199999811079,-1.34774610653263,-1.69694801626175,-0.0869947642733827,0.910376301178457
"ZLTUJTN-2011",-4.30555819953173,2.21578604394078,-0.667649344105425,-0.079484676027048,0.646587269780158,-0.609204983372506,0.9785005958266,1.52082278823231,-3.5078770857554,-0.912048875270135
"ZLTUJTN-2012",-3.9874988640293,1.73976190667475,-1.55188829511343,-0.892452359986539,-0.824554162047956,-1.98085193607828,-0.304945905353334,2.41006147285746,-3.73769702195007,-0.349386673053876
