"","comp1","comp2","comp3","comp4","comp5","comp6","comp7","comp8","comp9","comp10"
"ZKVR426-2011",3.4488030334558,-0.279848117444073,-2.17007301576901,7.54961034121177,4.05367458202101,8.51683242304379,-0.913656722464937,6.28639802118203,-1.81609487545199,-0.341341532824285
"ZKVR426-2012",4.92473606788199,8.66981434447665,-6.06488886463287,1.34339715227961,0.96781560805132,2.19997093542854,-2.88619233992072,-0.697723823437022,-7.92581199119781,5.23589837299016
"ZKVR426-2013",4.9081686572519,8.22177550920074,-5.93781021544684,0.779758088548899,-0.43478855629805,2.10591179396687,-3.09334458451469,1.08028539955399,-7.34725828168092,4.15345804732809
"ZKVR426-2014",4.41614692653622,9.29949507183173,-7.69180967239907,0.632983517711508,-1.67397814773777,1.13538451325539,-4.73573629569816,-1.98323092164658,-7.35912643462208,4.94661839469011
"ZKVR426-2015",5.66402226900992,11.1143859732168,-9.18426077920642,-0.729859155831909,-0.856421368320494,0.606384260779986,-5.32098291457049,-2.5301638997224,-7.1606704331748,5.90122254931285
"ZKVR426-2021",6.68714483629843,7.58880589197205,-6.04173233965407,2.28361231936698,0.842497179705386,2.80518038159452,-0.439086814628526,1.27272534277601,-9.00395132730005,6.94178451251416
"ZKVR426-2022",7.16272372495014,5.59168534490669,-7.14557254068142,2.87530114654203,0.551856016511877,4.61215744334191,-2.33083824614976,1.03906139615216,-5.82880048509697,4.38226234805781
"ZKVR426-2023",6.87568582072163,11.0209244136439,-9.20428184295771,-1.68026797455658,-1.90410011535098,-0.566723768143344,-2.31451175846817,-3.6034350341084,-8.69416304443522,6.4339192948281
"ZKVR426-2024",8.06248432194332,7.06383706296966,-5.26269928019946,-0.422059088719774,-2.97554849177297,1.15357595304678,0.44181658121348,0.760925481133731,-9.43792491896625,5.63365528363696
"ZKVR426-2025",6.84912012782175,8.07364286047056,-6.77864110029911,-0.465559274725535,-1.80124504030968,1.81912366310633,-1.23397822329598,-1.35427256693453,-6.23665929028224,3.85038195840048
"ZL63I8R-04",-0.108040863071761,1.78672252218518,-4.18049910547444,-2.72888641161836,-1.18794623283522,-4.66684244022082,1.28321507550408,-2.4329586793919,1.49118082754085,-0.247187370472051
"ZL63I8R-05",0.0223462420903506,5.65663758987815,-5.32173730363519,-3.84361562500291,-0.881704830852158,-5.28769075184803,-0.462781218813001,-3.99408979266739,-2.48091556970393,3.92396848415137
"ZL63I8R-06",-3.07633972981442,-0.146259118564872,-0.607991155248909,-5.97358368784496,-0.0183884966027348,-3.02487203540334,1.8480602920307,-3.94628992555856,4.5854147199247,-4.434529828828
"ZL63I8R-07",-7.04068205173953,-8.11082176781724,4.3111342000631,-4.08205143070898,1.82633508264873,0.373130667567767,3.35418834422036,-0.532601299919044,12.0816490733703,-10.5579664881802
"ZL63I8R-09",-1.11454975501399,5.87105442922522,-3.11664734137177,-7.1857326566776,-0.0565688248877354,-5.89071460907499,-0.313772429922967,-4.80676855631366,0.24311663152482,0.411580497603758
"ZL63I8R-1011",-6.9414687870866,0.408823645300574,-4.11151814187197,0.916713764999354,2.50869165702914,0.93492173179988,-4.83931982948774,-7.17469588450119,7.83623706470011,-1.60074918102772
"ZL63I8R-1025",-3.9832027889183,-3.21324586645957,-3.64473125909334,-1.18050501388677,2.02040747115359,3.09447948920389,-3.04167426131274,-2.71904744274068,8.84170294552939,-3.48020573976773
"ZL63I8R-11",-4.97692425336108,0.250022493635169,-2.66268426305862,-6.4918020973766,2.11767237360393,-3.14192339697846,1.34970699693155,-2.20720723046312,6.11257487209238,-4.89582162871715
"ZL63I8R-12",-9.77290500619094,0.454673833292708,0.384658577270684,-11.801380789619,2.6632547274119,-3.86388006614623,4.46970742304222,-0.663196431593882,6.88279752246488,-7.0073496415782
"ZL63I8R-13",-2.94885018755022,1.804939023053,-0.950498008550823,-4.01149903841473,-0.334132681947334,-3.986891121207,0.538818463754475,-0.916932420007998,3.06459251412738,-2.06686477031722
"ZL63I8R-14",-3.66459887639886,-3.18394705431015,-1.48172070942081,-3.43475471354556,-0.942609290255689,-0.722618043039883,3.20319232278406,-1.59682178417217,2.91117355389872,-5.02586860987596
"ZL63I8R-15",-2.46003318182462,1.70480036858014,-3.82188880757839,-3.63335394412941,1.20632324532387,-2.61750181575972,-1.16656237861153,-1.48698564585495,3.56435358054548,-1.78903979618354
"ZL63I8R-2012",-5.81816988433246,2.1128848970689,-3.8993822650795,-4.59682930284161,0.577376370040832,-4.49603760714948,-0.647210351167386,-5.32060980081577,4.2601726135262,-1.03549722560517
"ZL63I8R-2013",-2.79304129323321,1.32652359589316,-2.63585264056727,-4.95264856944111,-1.4279733713305,-5.73965466458407,1.56010092235939,-3.38389600824633,2.22958458737947,0.520426777220945
"ZL63I8R-2014",-2.60624507919347,4.04675728063996,-5.23181827943747,-3.89775601301412,0.262575371232372,-2.35625775591384,-0.152946093448285,-1.30718050610792,1.08314226955793,-1.83177103679159
"ZL63I8R-2015",-4.7585718245998,0.479384297968765,-1.23854172649807,-6.96037204017635,-1.79936633419162,-4.99615323035462,0.77791381125439,-1.15025495966848,3.4263109410985,-2.02796608221972
"ZL9BTWF-06",0.691058143962602,4.1563952980106,-4.08523263432244,-3.03051745721941,-0.161522600993637,-2.93276193943569,3.50693824425954,-0.859776800077782,-1.09907672223794,2.50831373747151
"ZL9BTWF-07",-0.588086761675705,-2.19880977523293,-0.612035531993637,-1.2276648272534,2.5418185179981,-1.41320788658369,4.03691461239082,0.822589380950937,0.997211616843635,0.0472314767824372
"ZL9BTWF-09",-0.357065473723282,2.43193091730895,-5.57362421476852,-1.61583208679087,-0.845020613423871,-3.03352667806538,-3.24772668985279,-2.90211265750888,2.94436653724427,0.944212736026107
"ZL9BTWF-10",0.390891145013444,7.61684079772968,-5.39521718691653,-4.72371603811043,-0.433104389368267,-4.76219383396846,-2.14984751443361,-5.46361994084264,-3.12078962466873,4.49828771015281
"ZL9BTWF-1011",1.64893945349688,6.02293051629832,-1.61863401523559,-3.87943449349237,-2.52441247401035,-4.20470445017575,4.66297211491491,2.19478453960085,5.19286373875783,-0.868438484544381
"ZL9BTWF-1013",1.11807195771363,1.78051811920158,0.894122429396568,2.22442728777328,0.903488989460382,-0.985841240850437,3.21583211282974,4.73718440000001,5.63541634442674,0.455027811835409
"ZL9BTWF-1021",-1.37053096910881,3.84236692192133,-4.09201864510331,-4.03970845022432,1.43532440388796,-2.07154205187759,-1.02163666102904,-2.18732832771888,2.57840675890811,0.385783968182046
"ZL9BTWF-1022",0.273445952618935,6.41629712736534,-5.1901313996235,-5.08874540493085,-0.787590211241737,-3.73270031970905,-0.660431585518536,-1.40342141934519,-0.704411420494918,2.018071996839
"ZL9BTWF-1023",-2.14940051265694,2.46541826678774,-3.25773115375813,-3.18613721539001,1.24756349703714,-0.900023565611971,-1.22678164353771,0.947937959932855,2.19744502030719,1.15250749230633
"ZL9BTWF-1025",-2.13064986979129,4.62764353683043,-4.66487653251768,-7.06714128226187,-1.95661569917194,-4.42056535744584,-0.66754316617327,-4.04249472669209,0.225138562839154,1.84466176605885
"ZL9BTWF-11",-0.56429994573874,3.94471831862896,-2.87503194869768,-5.56962429445798,-1.39323432362788,-5.05725428369363,0.557421077318767,-4.08712300599786,0.287309064958973,1.4307406796246
"ZL9BTWF-12",-3.36082664534829,1.39604020946041,0.144828794744701,-4.2896969175524,1.39289834703697,-3.29413698573225,5.6780165258706,0.0511775995001302,2.07159519370936,-1.20442884197994
"ZL9BTWF-6011",-1.02685668534805,5.82791762516216,-4.40226351238701,-5.65761445416091,-0.159938659964114,-5.99758536277846,-0.340281719849515,-3.21279032290117,-0.836697379435002,0.748535400325205
"ZL9BTWF-6021",-3.23559235957071,2.74852633818996,-3.73335524096913,-4.69186960198595,1.87619347864017,-3.82049400562475,0.228249965283226,-3.00268640147383,0.745377018781231,-1.01181469880166
"ZL9BTWF-6031",-4.12496362696203,7.65029864009118,-6.27687778336912,-3.10343278217285,4.09564584916217,-1.901907021806,0.394154391696178,-4.83439138783068,3.43296864227876,-3.64961176293154
"ZLGD9M0-05",7.8279300011181,2.26646359768579,2.83314299932267,0.799433546101735,0.538161524392294,-1.77543714562876,6.30197229425529,5.02566194988559,0.117191522835223,6.69184364997451
"ZLGD9M0-07",12.2940209918571,14.298057434558,-8.54633197668979,0.856254944068628,-3.96971707104439,-5.87035300563092,5.76240675470824,2.14754290140687,-1.8718767275351,9.29771069185379
"ZLGD9M0-08",6.80735704748473,4.45055673823723,-2.33556236736151,0.100867329341392,-2.04285834136604,-3.93709368357868,3.628031604223,-0.511447297551782,-7.66608715234987,8.52574710859013
"ZLGD9M0-09",8.19013817981693,3.65417000276022,-1.65182086817818,0.967645685530903,1.08925299942056,-2.22723337453285,4.17225879345152,0.187885298208509,-3.95256849235476,8.48829605245215
"ZLGD9M0-1012",6.33771704908408,8.91730880972201,-3.42183681553558,-4.392733144033,-4.16148606008485,-6.26715148568583,2.38767748719714,-1.52893481951482,-6.7286174756232,5.78137395592197
"ZLGD9M0-1013",5.59617722365224,6.02364373666988,0.806834677758559,0.01200616914634,-2.06428092660144,-3.43003277664845,5.73269994515204,2.63357781559369,-0.798299949920022,3.48041930347872
"ZLGD9M0-1014",6.10421512408415,9.53954660934254,-2.2005579621969,-4.04468895809606,-3.70209629851709,-4.10767089676937,3.35296985168456,-1.66846195682148,-3.5015532856898,4.8004583205026
"ZLGD9M0-13",7.6447799581963,7.67259710502466,-3.36452154929676,1.43399350919651,-0.471032055353022,-3.14390409502411,2.99279241337499,-1.04888928904295,-7.46186918131447,6.09649347275219
"ZLGD9M0-15",7.6763266238964,7.86838372578766,-2.71192879533078,-2.34859968655085,-5.47900593439275,-4.31534491756002,2.49816810478488,-3.46372150952664,-8.23333488636248,9.4307176534954
"ZLPRB8E-06",-4.81577397919259,1.12046395908277,-6.57329645225606,-5.87164325897849,6.29450700005423,-1.62648814934683,-3.13428432189522,0.789759193903284,5.81801377675846,-5.80470155064113
"ZLPRB8E-07",-1.90225398384154,0.904657156843068,-6.12471515219929,-5.05108713208508,5.1678227110416,0.122388008915512,-2.47900760531657,-0.344708466871654,2.73268132591258,-2.05587165300667
"ZLPRB8E-08",-4.06479032781625,-5.87676193915413,-4.13874743393223,1.85235848793494,8.59373075548105,4.14232430686695,-0.478956982254161,4.37500318918975,9.32087067542555,-4.71759563268092
"ZLPZS0H-05",-1.78477734101804,5.2312698924807,-4.4554052948253,-6.3502589122065,0.283350035709475,-4.34036631624126,-0.79982234465507,-2.03747946452055,-2.47264387128575,3.6094014801661
"ZLPZS0H-06",-1.32874900774437,8.60810032896906,-5.96977506444075,-8.48765221285723,1.15951593941234,-4.77317626105841,-2.62355310911593,-2.88289618832255,-3.73766133360696,5.43515248910147
"ZLPZS0H-07",-5.38624403143845,5.06714954676967,-3.80484336891456,-7.19220572396667,3.33438644106265,-4.56525829343509,0.905893810250846,-3.76841760590389,1.31191404488929,1.47194685219019
"ZLPZS0H-08",-1.52095672312903,7.51417473842938,-4.15335008326367,-4.27862840752419,2.61247707400151,-4.31764101074222,-0.251124301870111,-4.59674438340324,-4.3118067517268,5.69697171169891
"ZLPZS0H-09",-3.22432324709022,10.0076302773629,-6.16650347024667,-10.4610489343892,1.97049901063803,-4.20993178002285,-1.33983775922638,-5.16860508159086,-2.3998247837445,2.63260785607028
"ZLPZS0H-10",-1.22026357548494,9.22690149657675,-7.34444782922095,-7.12691140838738,1.97846167185145,-4.60191198060731,-3.28685901440724,-2.55737547355508,-4.79680883588249,6.86325365599377
"ZLPZS0H-11",-3.61975431349601,3.74665409982731,-1.37847571061748,-6.89126901032927,4.33352376532219,-0.31550241073252,-0.742573811348808,-1.01074185000278,0.547927625849927,3.16728916711853
"ZLPZS0H-12",-5.02750833580242,6.52015998095323,-4.28341873268567,-7.84563641585743,2.44232307912325,-3.47823799577975,-1.43663128475327,-3.2447477978267,0.649192049318357,1.71632734001803
"ZLPZS0H-14",-5.21368933261374,5.78101012882572,-5.38773818949725,-7.74447820945902,0.125892074318081,-4.79567136936978,-1.03960883061047,-3.58767558368051,0.459105224459211,2.85702517427999
"ZLPZS0H-15",-4.89132592043053,4.54016721608633,-5.30546272896074,-6.82630139834227,2.63846038451046,-3.59410153618064,-0.468556559627406,-1.83044988939564,-0.588282797665682,2.49269568962839
"ZLPZS0H-2012",-5.2898810479888,8.45469425647012,-3.89827723812442,-9.16539607000242,0.714011361024391,-4.09872736952193,-1.40196645771321,-2.37956157811363,-0.732476756703096,2.18335500841846
"ZLPZS0H-2013",-6.73057994325589,4.79056186987165,-2.17310512009251,-8.62357352478517,-0.899969152580462,-3.15466812935244,-0.986022198301639,-3.27157866130442,2.04743525742849,1.31527666904724
"ZLPZS0H-2014",-4.9333771675472,6.20699222750316,-5.23189536000494,-9.18702512776691,-1.82009412809302,-4.62417556123648,-1.27036334196949,-3.7109200330366,-0.565977078611928,1.14434382199953
"ZLTUJTN-05",2.61182192722906,2.19169714965462,0.905673870558387,-0.358469921570211,-1.83204489498763,-1.67181630686977,4.08146083080758,1.06688841391562,-2.88563710317018,-4.6900549424549
"ZLTUJTN-06",5.63464334925049,3.9024630144627,-1.27752749395415,0.640174915803576,-1.06683499849708,-5.70265248064912,1.52841727844694,1.07550405528595,-3.01532770206777,-7.58986707720465
"ZLTUJTN-07",3.57557044998244,4.75349124189473,1.43889115216232,2.96476432192968,-1.13585366084777,1.39486800660358,4.07851036372255,2.90930502027674,-5.50860859827233,0.372421317966463
"ZLTUJTN-09",4.85710886820242,8.2071051636564,-3.313919183151,0.575441412869606,-1.44165159990203,-0.923113963075901,1.40906898456735,0.715447018785269,-9.39776475856602,1.48552411244423
"ZLTUJTN-11",2.73557262781334,6.51050595028895,-4.19136084605075,2.37182906898028,0.789316993219215,0.262288289934194,0.248294148554884,2.73232887741978,-7.13971246324274,2.39497706729591
"ZLTUJTN-12",3.52116285337658,5.42939002256392,-2.0035638531928,4.7812687997097,1.67342409482703,2.15165918072336,1.79167694348268,3.80984047255073,-10.0061883447939,4.22152807829972
"ZLTUJTN-13",0.0687809981081667,2.89191909338068,3.35437414444608,0.598491968363736,-0.697842562037713,0.366766610243267,5.77810150005849,2.50532349005267,-7.38201714431392,-0.916048834842638
"ZLTUJTN-15",-1.18398811877673,1.00846422405826,2.82485292993601,-2.32964391790394,-3.71323404541749,-0.434491685688937,4.87055050559348,1.77718051017237,-7.78507135451892,1.28946364594279
"ZLTUJTN-2011",1.16459630964538,8.19390305143721,-3.9220041824278,1.77189113831336,-2.26855440052701,-0.0475805449608713,1.70748574044461,3.36343272235496,-11.9566317499438,1.20584786444102
"ZLTUJTN-2012",1.25905709388404,6.10138832426328,-6.87572861843851,6.45777793573698,2.28268694121976,4.3350548700085,-3.32158212919559,2.89424844182797,-3.80568685714357,1.38160229486169
