"","comp1","comp2"
"ZR47VBL-04",-2.37433573995478,4.66511627489455
"ZJTKAE3-2013",-1.7246852276701,7.95357109368696
"ZKVR426-1013",-1.95278558129263,9.09157108654466
"ZOZOW1T-63",-2.64901914963411,2.92287250731378
"ZX52KVK-2013",-0.640343387619618,4.77389722098017
"ZUL3S6O-07",-3.11312069018029,7.50039637397279
"ZTMFN3O-1012",-4.18805673639979,9.40483448102267
"ZX52KVK-2022",-5.5510074353106,14.3015684133624
"ZYXQKWY-03",-2.52551071382011,10.2640165181656
"ZN0JE53-07",-3.0162107556536,5.92189727938899
"ZK4CK8Y-09",0.799897192504137,6.16409130561308
"ZNQOVZV-01",-2.33535206851439,5.13447752177775
"ZM8YXDM-03",1.83576899478201,11.3241147469897
"ZTLUDS8-1014",-1.52641698815947,5.47983706646048
"ZTJ7L7Z-01",-2.03903781060086,9.14432429880702
"ZL63I8R-04",-3.07730736228662,6.72088736241011
"ZPEL6L3-1012",-3.94868125502917,13.3666147256585
"ZYHHR4Z-01",-2.78899429470155,6.94671837795256
"ZN3TBJM-2043",-3.7781129543269,5.10397161708596
"ZKVR426-1012",-2.58974994424696,2.01407201820256
"ZVNCGHM-1015",-4.70587626082844,11.3282863944147
"ZOZOW1T-64",-0.217235301492601,10.776850320782
"ZKVR426-10",-5.98662396741534,-4.71779821798907
"ZL63I8R-1025",-6.58408433700975,4.66470938684432
"ZYHHR4Z-2023",0.713961537326458,2.77948410579176
"ZV14SIB-01",-2.26671388505048,3.13794248635219
"ZKVR426-2011",-2.13204075209539,2.10416675561946
"ZNQOVZV-03",-4.5171998116371,-0.809307606654148
"ZY1ZKJY-11",-5.34069792290169,2.68236620396177
"ZRB0F6P-6021",-0.310299265857392,-0.741297141182211
"ZTL8083-01",-5.187630068688,6.655423655645
"ZK112BX-03",-4.37673422083006,1.93177160042877
"ZVM4N7A-07",-1.93760648887459,0.941782952197579
"ZQMVU4Q-03",2.54839248352804,-0.670485397146874
"ZY1ZKJY-2015",6.7977223694987,4.01227581386568
"ZYHHR4Z-8024",10.8926087948478,12.3389316633099
"ZN3TBJM-1013",-4.96494706006547,2.67595569338993
"ZVGW5FI-03",-6.91335025321001,2.30371973904142
"ZUL3S6O-2013",-10.2688690922011,7.91524588116223
"ZVBQY1N-1024",-6.88851388380313,-0.587798395445918
"ZVBQY1N-1015",-6.81677796973113,10.438960337572
"ZLZNCLZ-03",-2.38803929992127,9.00296661772512
"ZN3TBJM-02",-0.912753680119051,11.1886534642975
"ZUPAQVU-08",-4.79559324911703,6.73904355540775
"ZJXC41N-1011",-3.11586893064621,8.68675884052745
"ZX52KVK-4014",-1.78189445276307,5.04583615462077
"ZLGD9M0-08",-0.667945294942827,3.87542039290839
"ZLTUJTN-2021",-1.03916121191923,4.02623545307317
"ZY7IW45-07",-3.26743687180553,8.46547719409984
"ZOQM06Q-1011",-2.20504043780946,12.7205155685646
"ZMBVNFM-5011",1.49350511555787,1.89613335882652
"ZX52KVK-6031_2",1.84586741969321,4.41661116839622
"ZKVR426-2013",-0.108238208158027,2.15134136746546
"ZQFL1P3-6031",1.00713622936807,4.87621242330633
"ZN3TBJM-2034",1.83878210149254,3.01934983788163
"ZN3TBJM-2011",0.746722412178173,1.40376550822711
"ZVBQY1N-1014",-0.219183900659214,-3.40143847519919
"ZM7JY3G-11",-3.09648799429974,-5.54333076608873
"ZOZOW1T-1042",-3.9879492448061,-4.56167209900134
"ZK112BX-2002",-0.34510741565611,-9.82001292399045
"ZOBX723-1024",-0.233142986930713,-13.8477642759066
"ZTLUDS8-04",-2.89826821479685,-11.2221482155936
"ZKFV71L-05",-3.37605746851124,-2.12915447785123
"ZMBH10Z-01",-2.92905077000634,3.63377185076974
"ZLTUJTN-2033",4.08093493298164,-0.640972442910816
"ZXKBAO5-04",5.71375692481218,1.39794437225316
"ZN0JE53-2023",3.99843559095083,-2.86173638437165
"ZLZNCLZ-2014",4.7871516565852,-2.20790396471587
"ZMBVNFM-2012",7.26979067313159,-3.72935308590508
"ZN9YTFN-07",6.01372726516738,-0.292112836570056
"ZVBQY1N-1022",8.89329330708554,-2.71831807353161
"ZOZOW1T-6021",6.73557466660745,2.32432071667029
"ZK112BX-06",5.37747380783284,-3.67499496061281
"ZM7JY3G-05",6.96911556385749,-1.15713607721701
"ZPF36E2-04",4.43218302954185,1.61843484109006
"ZX52KVK-04",8.55033113323452,-2.97481798338783
"ZLGD9M0-15",7.16385920280496,-2.49415258704959
"ZV14SIB-05",-0.809445634587194,-4.94669744854309
"ZVBQY1N-07",0.547866131035495,-8.46435517213043
"ZLZNCLZ-1012",7.44221407866323,-2.93379136255794
"ZLZQMEV-04",8.53401603816152,0.37471433538673
"ZLZNCLZ-1011",4.72152489009972,-5.20918580475472
"ZUPAQVU-02",8.54882813806773,-1.57533190006245
"ZK112BX-14",-0.940251414231091,-5.34461489333017
"ZTL5S2Y-1034",7.81170939731325,2.61677406328926
"ZYHHR4Z-2025",7.52865916873906,-2.0002671054402
"ZWFDEY0-01",9.08987545814739,-1.32517060520722
"ZX52KVK-1012",-0.0354335201690519,-3.93845086872642
"ZK112BX-08",6.34791343204111,-3.29145625408565
"ZYXQKWY-06",7.95099001514729,0.559503805011359
"ZY1ZKJY-10",6.95319316674338,-1.27330525036868
"ZVM4N7A-09",8.56812016109047,0.0215236477012229
"ZTJ7L7Z-4011",9.35999115145037,0.468998247652107
"ZOZOW1T-7045",9.48825120864299,0.765880715586827
"ZMBH10Z-08",4.58427839953054,-4.77698274835463
"ZOZOW1T-62",0.822839344204756,-7.85061706699322
"ZUC2YGO-02",3.14114374772476,-2.44836012821109
"ZN0JE53-2022",6.03032099618926,-2.05841099296739
"ZTMFN3O-05",9.47466809982598,-1.51238130490081
"ZMBH10Z-03",3.67405521394965,-0.263405589040543
"ZMBVNFM-1032",1.11102426653433,-8.05544190928316
"ZM7JY3G-13",-0.506555806620076,-7.38617537079539
"ZN9YTFN-11",-1.15153068283068,-4.92339990085263
"ZL63I8R-2013",-4.27965208140641,-4.38881698047143
"ZYLJ7R7-4013",-6.6709768923917,-2.13073388083419
"ZOQSGYW-03",-6.56903500276416,-2.26420058156926
"ZVNCGHM-1022",-3.89054199211456,-3.83354364867101
"ZVGW5FI-01",4.37039586205082,2.7707221970035
"ZYU89T9-07",8.22548667340489,1.03881944591669
"ZN0JE53-02",-1.9505341529782,-2.52309980885054
