"","comp1","comp2"
"ZOZOW1T-7015",-0.973678750364366,-0.0290817236613856
"ZLZQMEV-1013",-1.78019463940814,6.75195248043913
"ZLTUJTN-2034",4.99636169775266,6.27407860372175
"ZTXWLP3-05",-1.34644947348692,1.1309619718393
"ZSQNUZ5-04",-1.31930804055484,1.4307635461144
"ZUL3S6O-2015",-2.07963278706011,0.414988224249175
"ZWCZHHY-09",-0.348399235511149,0.629497005040517
"ZTXY83G-01",-1.31141128037449,0.59091045405147
"ZK112BX-03",0.199634350230239,1.46369204518952
"ZKVR426-2014",3.97366043155761,-0.816311944852795
"ZX52KVK-1011",3.7347893717734,-0.933675573947149
"ZL9BTWF-6011",1.13442112022241,-0.951501533517266
"ZX52KVK-01",0.752408396780107,3.2286134407817
"ZN0JE53-2022",-0.186422507485102,-0.398319820248399
"ZTMFN3O-1015",1.29100242335089,0.297767487922632
"ZTLUDS8-1015",-2.84996310166655,1.14833407797946
"ZK112BX-13",-1.57325438287282,0.671501858667833
"ZL9BTWF-1013",2.32303455576218,0.47002596513982
"ZOZOW1T-4026",0.131413913631554,0.741983502093799
"ZWLGEWL-06",-1.77762694278259,0.120867287983678
"ZPF36E2-01",-4.54693474018927,0.979880381972463
"ZNED4XZ-3001",5.00167808476171,0.825034908129473
"ZVBQY1N-07",2.86713180554378,-1.09168112773907
"ZN9YTFN-01",3.48267852935165,1.01317864322765
"ZN0JE53-2013",0.785058699044727,0.756506849046753
"ZUG7QHE-06",4.13624845268019,-1.28860787147979
"ZTL5S2Y-1014",10.1553537604145,5.30990972669576
"ZM7JY3G-13",6.2553321197818,0.865936278813699
"ZNDMXI3-01",5.63738006929365,-3.10224112415113
"ZLZNCLZ-2012",9.43596810578275,-8.37006688066176
"ZLYEM2C-1011",12.0361817797769,-4.87151432376821
"ZNQOVZV-02",2.07596423528494,-2.356776606199
"ZN3TBJM-2045",2.34757264553318,-0.248680318540904
"ZWCZHHY-02",1.01854065494972,-1.20823766925034
"ZUC2YGO-1013",4.19527831272193,0.4184292746223
"ZTL5S2Y-06",2.66590910618967,-2.10673791012346
"ZYXQKWY-04",1.71008739172171,-1.36687046169105
"ZX52KVK-2013",2.4831845506026,-0.626969222897972
"ZNED4XZ-4015",2.71461487895738,-0.633237476698959
"ZX52KVK-4013",0.120487312216355,-0.799341268387706
"ZOZOW1T-1022",-3.93642051843262,-0.640171507004915
"ZKFV71L-2013",0.61621966435447,-1.23150003871049
"ZOBX723-06",2.730431909527,0.746875604812672
"ZYU89T9-2015",1.0336867956773,-0.155609556732826
"ZKVR426-09",-0.468253023141576,-0.992412496154402
"ZK112BX-2001",0.0845554682219046,0.77044442629241
"ZOZOW1T-4025",-1.88189960843693,1.76632309654888
"ZV14SIB-03",3.60746910548883,7.48509420553429
"ZVC4YUG-01",2.30174914442216,2.11996169302895
"ZMBH10Z-08",2.98527708127772,-0.382793476778713
"ZOZOW1T-80",2.60761158636,-0.617963670680538
"ZN3TBJM-10",1.52643332001687,-1.78409023089465
"ZV14SIB-04",1.14082689835961,-0.151130463044423
"ZYU89T9-07",-2.41846597251024,-1.15754462686816
"ZMBVNFM-1013",-1.2568159350086,-0.792456108050469
"ZUF48YS-01",0.332084646236971,-0.876968289213298
"ZOBX723-1014",1.65813765783617,-0.495672792243781
"ZLTUJTN-09",3.87243092706663,0.325124221367838
"ZVBQY1N-1021",-2.52028214741213,1.71849895406389
"ZTLIFAS-01",-3.2231980411473,-0.651209191762972
"ZMBVNFM-02",0.559141840634634,1.54989088143913
"ZYHHR4Z-8025",-3.96131409571488,-1.40940361669211
"ZN9YTFN-04",0.121449188634501,-0.823773495138018
"ZX52KVK-2015",2.52928398986855,2.29762341705317
"ZTJ7L7Z-4014",-2.09077378140365,3.95018687815546
"ZOBX723-1015",-0.38881686903856,-0.0476976360108174
"ZYLJ7R7-01",-5.11683534663487,1.18951312049845
"ZXHCGKV-02",-1.65590827220072,-0.849165025066203
"ZYXQKWY-06",-2.94422241995038,1.56303839748855
"ZQNZSQF-02",0.236565059753821,-0.260502258161092
"ZY9XQJP-01",-2.4730101406035,-1.45767461920249
"ZLTUJTN-13",-2.2331982109732,-1.53153039191767
"ZVBQY1N-6011",0.483276368489814,10.3965621979608
"ZIS22OE-02",-0.966416797535005,7.56804482719743
"ZUG7QHE-05",0.326817308234843,-0.103976028967011
"ZYHHR4Z-2011",-2.08633152006389,-0.393854219827355
"ZX52KVK-8012",-2.33635756170287,-1.44584679587772
"ZN0JE53-02",-1.52051018437042,0.127642822901744
"ZLTUJTN-15",-2.04252002973167,3.14010799698842
"ZMBH10Z-02",-3.12115850713727,-0.804567527336387
"ZJTKAE3-04",5.79262497419868,6.90885296892865
"ZYHHR4Z-2013",0.197834271571181,-1.11480790109497
"ZN0JE53-07",5.52337176339547,-0.378429021305652
"ZMGT937-1014",-0.631731907197809,1.53368774595753
"ZPMBHPS-01",0.670028987632033,8.66535178846576
"ZL9BTWF-07",3.26816492084093,6.45718591666095
"ZY9XQJP-06",-1.73526850923675,2.40946520580553
"ZTL5S2Y-01",-0.339730674473426,0.381529889928262
"ZKFV71L-6021",1.05576931686396,-2.82777336280715
"ZLGD9M0-09",-2.88917710820377,-0.300172025098299
"ZYHHR4Z-05",-1.36165956596405,0.473339509140444
"ZWCZHHY-06",-1.44653651457936,-0.0140147268721
"ZLPZS0H-12",-3.60910660884793,-0.865472172060008
"ZWCZHHY-10",-2.63148900840713,-1.19781505443953
"ZK112BX-06",-1.67845668082273,0.311733113386333
"ZLZQMEV-1015",-2.90675035804048,-0.0210087854473122
"ZKVR426-2012",2.58496903836484,3.24991438278094
"ZYU89T9-3012",2.97538391033901,4.12691729224065
"ZLTUJTN-11",-2.54323170464555,2.09341291487729
"ZX52KVK-6021",-4.43583356337281,1.18236033527336
"ZN3TBJM-03",-4.05632758989585,1.25235224185886
"ZUC2YGO-1014",-0.429453379774828,1.77321400220761
"ZOBX723-05",1.17974928995579,-0.719061487894071
"ZNED4XZ-01",-4.23663764960457,1.484568573999
"ZLZNCLZ-01",0.293287135255131,3.62171243046839
"ZPDABJR-3014",-3.39264421970381,2.8590486311241
"ZL63I8R-04",-3.14487374182316,5.97007874929121
"ZWCZHHY-05",-1.76312981222692,7.00368683427759
"ZTL5S2Y-1011",2.29927685088681,-1.77801355536076
"ZRB0F6P-6021",-2.35176421318073,2.30434444437247
