"x","y"
-0.523615758279256,1.43020064824745
-2.19183307071639,0.122086782532062
-0.690567701632565,5.71298900803961
6.72535487339163,5.23934028799762
-1.15199543117799,1.50118095669139
-0.333354844428458,1.98545679699266
-1.74067777562557,1.34234146329489
-0.549881788571256,0.749326475737384
-1.03395146760633,0.675283430747771
0.459298802984663,1.59264515247102
5.14889807958971,-1.04048695076044
4.75632629168659,-1.0457703868551
1.55513790068298,-0.26200920952185
1.8601251669093,-0.835149025328247
0.477692418103741,1.80549403562617
4.16512043712646,-0.542761182047776
2.31129267661838,0.999289958071574
5.75125545030097,1.86241777642559
-0.0824012533839263,-0.822556062306196
1.33941233514384,-0.306059388514427
-2.60847729098012,0.77427507399788
-1.93404085525066,0.909459060166731
-0.595605634159158,0.105631926593867
-1.17311704449669,0.580994351211733
2.78320346528933,-0.544701978169235
0.54464246170768,-0.107423166589376
-1.75072540176293,0.555634703263379
-5.51313306066997,-0.839069734120205
-4.32346796165378,0.423658824834272
5.11097517785484,0.729819952649153
4.01754131699809,-4.77330365822366
5.39583373545567,-2.56763743043786
2.01862092522433,-1.57732641204848
5.22431637786727,-1.54235764871529
13.0701116172901,3.28200037824075
7.44907171398985,-0.502621093203175
8.47299308614968,0.405401597715292
5.77274834619571,-3.62369165207083
6.10813402434418,-3.8393690573667
9.62580504928686,-9.67502620012374
12.9265528222945,-6.74213281619144
2.34824857753703,-2.71135394659292
3.47745147824739,-1.11779929237757
1.29616323425568,-1.73282467527248
5.71876477892853,-1.44780815201152
1.43004800978422,-2.02031364807545
2.90372411996042,-3.11736183863926
2.74390144262874,-1.28792290912744
1.93505782154656,-2.23333847849822
3.02577882709237,-1.33860889037975
2.77333670416623,-1.78721224594501
0.2486077034057,-0.892746728007852
-4.75943518448894,-0.146395425067937
0.698604685254602,-1.53262990105692
2.86296159809881,-2.0941626631047
4.19823725339564,1.14634534064625
1.95591505712985,0.612075331581564
1.06710280630547,0.344745731487083
-0.32716808652615,-0.312981184343221
1.19453045482204,1.23812038926641
-1.33208054163379,1.45679063617356
8.45740706370491,8.57858710098349
3.75920503314459,2.4501493436368
2.43503841212737,-0.0184390307407769
-0.107425606571147,0.397706511114662
3.58000027817826,-0.120728574662613
2.68415318099577,1.94928003333567
3.43180488568574,0.0507965835387703
1.82352417639868,-1.23126133116079
1.86922652374727,-0.13805480759719
-2.51495047498421,-0.474575981438916
-1.28292208693644,-0.0716005537996416
1.10909432075811,0.52388331783605
1.05220403642805,-0.178241768255253
0.495024857615452,-0.24494112030797
2.13624668803169,0.532636664346182
4.76335098237346,0.565466241798049
-1.92385370785964,2.26537748221656
-3.35864866745613,0.0401749847459298
0.792696166224478,1.56254019669449
2.39660824515227,1.74275470887805
0.820705555543002,1.64047937896331
-4.44379634574423,-0.711600450079982
0.247635341898569,-0.689602939630654
-0.592015822996608,0.60576406375517
3.44383962817236,1.79511240527067
-0.866063961697208,4.44039394920735
0.00554304120942886,-1.51676537005635
-0.0762077403581656,-0.195221883238756
-3.4700776119143,-0.623895387503391
-3.3023979416309,-0.4003648851164
-4.97064868898282,1.17758035722239
-1.89978376444619,-0.59585351540906
-2.3887506004227,1.59318296668354
0.458871265126103,-0.308551308384968
-2.90792572150197,-1.14522236815834
-2.77064084023149,-1.37278309936885
5.17853343672973,10.1866915602886
2.71953207693524,7.714376508342
0.679114564270831,0.155937074312173
-1.40744720516019,-0.382660852606932
-2.11496704580149,0.0544163363979081
-2.70958714687093,-1.09278231261939
-1.42819306103202,0.443277492798287
-1.26804973664009,3.07150525671335
-3.77368886339038,-0.304380077657599
-3.77714234033913,-0.485051916863506
-3.79380525810736,1.99152249249965
8.00145892985369,5.68734353684686
4.18181317232595,4.53406533245676
0.124652626888882,-0.944370329492004
5.91348085047316,-2.04317366749664
-0.257749058637709,1.72566211707591
3.3158090251133,7.98535979024015
5.29087924385398,5.7207333699518
-0.886613194381467,2.82871977112474
0.0473042961095886,0.632854000557078
1.29645740979506,-2.90112903451602
1.38978940507016,-0.775788195082848
2.85783363416406,-1.36692089942446
-2.88872205558958,0.0600919622695938
-0.637299399876978,-0.117374415451942
-2.8339148785983,0.821496492405828
-2.40287854047615,0.291166409597213
-1.15395831015352,0.674019303184719
-3.47229466061778,-0.135709386487417
4.37612485541026,2.36781003360076
-1.2353762050314,0.147456238406031
-3.75316127421544,-0.33095552731571
-3.01261532335045,-0.909479275275589
-1.63278716800502,0.655522207301564
-0.792026048269943,0.667086505264262
-2.81187284179532,0.23286482283316
3.47759616090946,3.67860847121028
3.16988682833119,4.38940076466941
3.23216131938296,2.58201264445394
-2.34255362559813,2.42949362454618
-4.28744683725617,1.40241942842352
-3.94257758010231,1.40251830367768
0.328807542462668,2.19571712737882
1.57182545106281,-0.332334522597275
-4.30555819953173,2.21578604394078
-3.9874988640293,1.73976190667475
-2.70548741406621,5.13128520489641
1.06997672596363,4.38711415094604
-1.49038924975124,4.50979391685341
-2.21593825757617,2.34338952780017
-2.41709920713421,3.65493870308724
-0.655985446183544,5.85004870624637
1.51808510293075,8.26930571466279
-4.6637558562265,2.48184522063799
1.85478477573432,-2.67772063673522
-1.86613327904215,2.82671967206987
-3.76586877520709,2.52891212407223
9.33557602900381,1.34876484503372
2.47024342825741,0.909036090907135
0.0399080259704826,-1.33246649015485
2.12580078618603,-2.81802577950075
6.22036309213565,-3.46698826146027
4.7581148366915,-3.36978577069983
-0.803129638721335,-0.880593120899599
2.87745438119014,-0.776439121137609
-0.642115105746805,-0.528263053964102
8.12643684106017,-4.57052744829133
8.03939032406345,-3.83709209947346
0.0876399046762031,-1.00129193013565
-2.33315584918193,-0.914091439065427
-3.29267190783019,-1.03831788430394
-0.178229032675167,-0.467651996184599
-2.44530880939075,-0.740806449122471
-1.69172807864376,-1.22025241432988
-1.1289406601146,-1.39184730334888
-1.68896215511325,-0.38835900077726
-4.18287237172292,-1.5949869607011
5.03225397487816,-5.82814234622253
-3.08373247064245,-1.56759108337579
-0.500078512508657,-2.05211202316817
-4.80129460205224,1.17515623298724
2.79527333309698,-0.227355476214292
-2.40452340882847,-0.803446560991124
-2.55091176968536,-1.08493759013482
1.19222888942705,5.77303433460115
0.292039064807083,0.333132919440068
-1.95075801573115,0.995108224982251
-2.55201344099843,-0.129873275088701
-2.84450605879702,-0.369127794152937
-2.00176899674672,-0.241104265161593
-2.9300340189426,-0.597310388183964
-2.90757624652625,0.687808557787168
0.494633586691425,2.44274194013849
-2.15602298212111,-0.191015379395667
-3.30027290086727,-0.398330826299102
-2.90665497132184,-0.301836624520472
0.491586943987243,-1.46547071698364
4.39666085423505,-0.0112494077902816
-0.0288371760299031,1.44975986848338
0.696701079989697,1.68961632029653
-1.26386900451244,-0.405765489510793
-3.2165135071495,-0.0553607068517011
-0.810435704278606,0.812943278300106
0.35467220357039,1.41165153322667
-1.07477133562939,-1.06031395422483
1.18725199706723,0.624399847198266
-0.261623561928169,-0.876836236812794
-2.04484677912262,-0.41137605693861
-1.02382581985443,0.136731564603919
-1.5106893656849,0.216298741929588
-1.302408886827,-0.123771326060461
-2.82304706990007,0.257733563612325
2.029127136927,1.2345250310209
3.3018333837249,2.76294969504041
3.87974273519715,3.02544720306628
5.7670497295544,4.88192296666464
3.13378254534117,-1.28279856608425
-0.734146732399284,-2.15183949961949
4.39688783831198,4.0081143429273
-0.147798817106884,4.12851932887243
4.44726554700984,8.64156008238244
-1.10243460958043,-0.63031108371183
0.652856285305188,-0.831332252483816
-5.22237665475227,-0.162212682869274
5.23313780309853,-4.56872910240159
-0.816755232975996,-1.25303581221937
3.72258691537129,-1.11671913866387
2.0114079703137,0.111818865213337
2.65764916669297,-4.05017102454257
1.94001795034473,-0.145388079318064
-0.84730273904109,-0.542158691371084
5.04646728711577,-2.71290931871969
4.81902640803644,-1.67181048795662
4.27620412883568,-2.12732286344066
3.49895078364244,0.988768346219717
0.540542729608357,-0.965464301733671
-1.2811003625161,0.843598495045939
-3.79064894647225,0.902920898123869
2.93021272846992,0.435019266423869
-4.44547412469639,1.15443404851388
-4.6039000471885,1.25573675299756
-4.15500247646988,0.752645866590523
-4.82210489178099,1.18383344477314
-2.77096124468505,0.613948098850128
-3.58211202098371,1.50673004144195
-2.55448388819898,0.346521692694689
-1.44575801714599,0.848142846552671
6.45178010963126,7.45329499055835
-1.49312040362459,-0.117881401866778
-2.33391038303882,6.03767040435388
1.61262814220506,6.51988932053539
-1.85365027902197,2.48360097711941
-4.31191023339203,0.354297355699455
2.76154439705016,-1.20378272130044
-5.35962989928011,3.80771527529587
-4.46954470644562,0.324407069455307
-1.84196365792199,2.655720088698
-4.61397729406588,2.01758803920799
-1.93926164780337,1.71977561451966
-3.65451160617742,2.11506004452477
-2.58721862897711,3.67008584809462
-3.83349042488923,-0.449239302809422
-2.9439543605285,-1.31638911977434
-1.20601913994747,-0.608587596218142
-4.59602280707015,-1.57414800675346
-3.07216495475558,-1.47277269745606
-4.28416642590443,-1.6684181618192
-4.1882329616475,-1.57907105970779
0.098072666250352,-0.849852428688007
-1.9412757852569,-1.67661882512784
-1.55346091621742,-1.99529533151994
-2.17802696445803,-2.44621539398966
-3.89514076803028,-1.97255785987747
-0.26691084155574,-0.90883217389544
-1.76907390296474,-0.443030835036814
-2.36123429959846,-1.18125725373965
-1.20086267518587,-1.25136941959606
-0.544748525271389,-0.455840156409967
0.785714239411526,-1.58803082793944
-0.675457653748391,-2.15106565674271
-2.85491157769782,-1.14764674081752
-2.39714033136931,-1.66506930095748
3.4232799498262,-0.283767449452315
-0.959549792623984,-1.97551747793079
-2.49824533143635,0.523228073065989
0.588210115139065,-1.65874113218601
-2.57428710375072,-0.669062907072015
-1.7857543516557,-0.674190686608424
-2.66808269606285,1.05095279049266
-2.53249840068858,-0.0632953237743922
-0.430286191290178,0.860202472274137
-1.75644264298968,-1.39569780320274
-0.577966693543012,-0.48949953695228
-2.1555974966269,-1.12973582865372
2.16399868836939,0.125819639881129
0.127825030330392,-0.380151796306906
7.5402635267762,5.07789174247729
0.757341546720566,3.8437532603354
0.408622832830643,1.7689807790316
-2.8727441138803,0.698636126553549
-2.59007483561887,1.39586516600894
-2.79714336508776,2.32637730146591
1.14598530958541,5.95287626962738
4.89156887119779,11.0693187086856
-0.958118022215841,2.1803916101228
0.857106798950996,2.99696080282676
3.20323322844801,4.45845661663587
-0.807582817562353,1.06936951351466
2.82792202968242,0.405420520386115
5.52422569160986,4.41898230371218
-4.38305151637187,1.5559420623722
-4.39213632950844,1.77402089014736
-3.94646058711335,1.77662722874701
-3.87273143086118,1.8265541323537
-5.84507962837463,-0.650645863294542
-4.09223656841476,-2.0223000007528
-0.359091600288254,-0.770084605595365
-3.3211054459086,3.98051251413234
7.76473263849616,6.3631542492983
-2.50074132936346,5.11741501703856
3.23393434976297,-0.0370644699342408
-6.29872219470619,-1.85039195066588
-3.00350647803172,-0.00437866521773117
1.90144035368736,0.390786128580131
-2.56439381798657,3.77322887505404
-2.89679994133993,-0.496495694757096
-3.9416586259795,-0.812511671766159
-1.41814301312313,-0.0581542273345061
-3.19440995501535,-0.428306674757555
-0.79849843281747,0.235766689136035
-2.757016234541,-1.10816061637082
-0.250616111774252,-0.299580586693261
-0.3995863539572,-0.745025206707979
-2.02997525036628,-1.19691830506706
3.59562860466938,0.698031240775037
0.832054332049583,-1.1288834496125
-2.29584110259808,-1.00717754939718
-4.78246946655911,-1.86852478662797
-0.128208577009408,-0.311020335731415
-2.62215384951455,-0.719189256232397
-1.6820630268736,-0.309623314566455
-1.71508787990395,-1.3275256617534
-0.79939804131812,-0.64954436574969
-3.75111203619744,-1.14057839698809
-3.18463056318411,-1.97020775167692
-2.84625399715533,-1.19334115777453
-1.55068047029325,-1.32474946123169
3.44901000610339,-1.2054739746014
6.81298067353135,-2.42545784596107
5.53061397588829,-4.57332598680339
12.6541587841316,-1.03746003173673
3.90574636418123,-3.5691136174587
12.6656785954256,-6.7597350873097
10.4193829884624,-2.72642967878219
9.17577155898893,-5.66174529748745
12.2542686312268,-11.6891163714027
2.97134709428481,1.19376430593752
-1.33569442800344,3.92890539903238
-0.625552936069431,-0.760355109462558
-5.12533336682635,-1.19848017730273
-0.536632803655161,-1.01084206186346
