"","comp1","comp2"
"ZKVR426-07",0.540955844164319,-0.149839157108624
"ZV14SIB-04",0.368234231787903,2.10776735004896
"ZQFL1P3-6011",-3.31330167123712,7.41357544412147
"ZLGD9M0-13",-2.76722997527096,9.03394235380696
"ZUF48YS-07",-0.849769404778836,0.475423650019424
"ZLZNCLZ-10",-1.81555410489753,0.862045381592086
"ZN9YTFN-6021",-0.544722297683902,-3.41150495481584
"ZMBVNFM-2013",0.541535671027698,-3.12990377008923
"ZNDMXI3-02",0.141911436074299,-1.46271089538462
"ZLZQMEV-08",6.85801967700917,-8.45308675376813
"ZTL5S2Y-1023",-2.23921879987507,1.85579457084422
"ZY9XQJP-07",0.0570616475856264,0.572180909170363
"ZOZOW1T-1043",-1.42791936818793,-0.768535271089007
"ZL9BTWF-07",1.46601663687977,1.48682380184155
"ZMBVNFM-04",0.940155065164878,1.39944092352793
"ZR3WH7V-04",0.345300466435055,1.37909697625947
"ZLTUJTN-2024",-1.4137120829655,4.59152667026988
"ZY1ZKJY-09",-4.22225359109598,-1.86563338829405
"ZN0JE53-09",-0.187032457282507,-0.277165199193349
"ZOZOW1T-71",-1.34257377434406,0.00284740120853569
"ZYU89T9-02",-1.20115373623654,-2.63796647747067
"ZTMFN3O-1015",-7.79342832060948,-5.23529969527993
"ZVC4YUG-02",-2.89186187864985,-3.3681086857076
"ZYLJ7R7-06",-3.96311678141489,-3.15422151954942
"ZOZOW1T-7038",-0.409574701449173,-4.04718897414764
"ZK4CK8Y-01",-0.636089370404471,-9.54056811107609
"ZQFL1P3-6021",0.106034364306378,-1.1032333797796
"ZN3TBJM-1014",-1.72339589707166,-0.905856320007965
"ZTJ7L7Z-06",-0.929971485180428,0.0954057881430036
"ZMGT937-06",-2.07972843713648,-2.50388853302173
"ZKFV71L-6021",-0.431805334903753,-1.07385201260241
"ZK4CK8Y-02",-1.47381549078322,-0.260918637665152
"ZO9UWDL-02",-0.674069332048986,-0.372835309206771
"ZNED4XZ-2011",-0.376799995377678,-2.46873596859346
"ZNDMXI3-01",-1.23759242199194,-0.968118243723522
"ZY7IW45-04",-0.655444463654483,0.142799386893006
"ZX52KVK-01",-2.11162182374508,-2.20457721072715
"ZL9BTWF-6031",-1.50909051285609,-0.695375548553616
"ZWLGEWL-06",-0.401274317238313,-0.867947289917672
"ZN3TBJM-2041",0.191790344010142,-0.13587896521571
"ZOZOW1T-4024",0.0743697604998384,1.43866723499042
"ZVNCGHM-10",-9.79429121905547,-0.285975545121049
"ZXSO14L-02",-3.01809196740036,-2.04881730072075
"ZUC2YGO-05",-0.798257898317052,-1.29006201765341
"ZLTUJTN-2034",-0.979905465722042,-0.276360814984689
"ZOZOW1T-7037",-2.09549912197773,-1.08977075175065
"ZMGT937-1011",-1.43294002537343,-1.95610619420504
"ZQFL1P3-03",0.158281954068598,-1.47962499396021
"ZVNCGHM-1013",-0.490934539002704,-0.315263988786031
"ZN0JE53-12",-0.375026476594848,1.40652667396092
"ZUPAQVU-07",-1.17911248416487,-0.163133247956458
"ZKVR426-2024",-0.71004560243972,-1.58054447778393
"ZMGT937-04",-0.66833549514439,2.56979629365125
"ZWCZHHY-07",0.628390787002745,3.33904238633192
"ZO94RDZ-07",-1.20153389936282,-0.53900614418758
"ZN3TBJM-4013",0.900835167496455,-1.51363386999308
"ZL9BTWF-1022",-1.35834163300995,-3.28458424101831
"ZN3TBJM-03",0.0190820918188101,-0.0189553424840473
"ZY1ZKJY-07",-0.297143279597636,1.04090166095261
"ZKVR426-1015",0.805020428237819,2.51220470469926
"ZMBVNFM-1013",3.86183807246376,2.27427145232216
"ZNDMXI3-08",0.190649855060524,1.71640679730225
"ZPDABJR-6011",0.334590879848293,-1.69796126980805
"ZKVR426-2012",1.5335461737834,1.10168968651363
"ZKFV71L-02",-5.61832518282171,0.637215851626632
"ZLZNCLZ-2011",-0.175348510841321,-0.829601801266889
"ZMBVNFM-02",0.383624456056746,0.451346432794959
"ZLPZS0H-11",-0.0322682719400023,0.887993745661909
"ZR47VBL-03",1.90917589510623,1.70492193967056
"ZM8YXDM-11",-3.16030434681368,-1.33746844435896
"ZNED4XZ-2012",0.132517929107021,0.0929361167966984
"ZVNCGHM-6031",-0.0496209607170962,-4.65418313429151
"ZNED4XZ-4013",0.458617767268539,-0.669846165147725
"ZUF48YS-05",0.862264218735078,0.226049594710532
"ZLTUJTN-2032",-0.599583835029611,0.574261858616247
"ZW61YGW-01",-0.461429769353482,-0.344071603291607
"ZNQOVZV-1015",1.38584818203821,0.974729065950201
"ZYHHR4Z-2012",0.263173302888479,0.523591180686961
"ZN9YTFN-1013",1.74480049301198,0.759582399225959
"ZYLJ7R7-03",-1.09566126961457,-6.05325023977896
"ZTL5S2Y-03",-0.142392342883431,0.36996578303821
"ZOZOW1T-4025",1.53665793266671,1.89209597251233
"ZS78KHV-01",-0.102639075923491,-0.369124690982162
"ZTJ7L7Z-03",-3.73179472534088,-0.571164625257724
"ZPEL6L3-1014",-1.41905544058305,-3.87208691517654
"ZO5QFNX-1013",-3.3797702115008,-0.574321398738939
"ZTXWLP3-02",1.41434100456925,0.795734455519457
"ZM8YXDM-01",3.2215768806003,2.02733090126612
"ZNED4XZ-3001",2.80941939976454,1.73744632454784
"ZPDABJR-3014",0.0140733741270207,-0.0736859965140638
