"","comp1","comp2"
"ZLGD9M0-07",-0.392327412413755,3.81681677922568
"ZW61YGW-06",2.01618881791904,-0.0720804143614721
"ZV14SIB-05",-2.47233036640128,-5.10970125638636
"ZX52KVK-1021",-3.05799443104073,-5.74757457025828
"ZTMFN3O-06",-5.51944585314506,-4.38693771390493
"ZLZNCLZ-11",-0.441037240505107,6.25013229000686
"ZY1ZKJY-08",1.85167006813722,-3.59894577572654
"ZVNCGHM-5011",5.24454259931028,0.364747389532253
"ZMBH10Z-08",0.238272076815625,4.53518243220694
"ZL9BTWF-1025",-0.416359777940732,7.23769345245122
"ZOZOW1T-7015",3.34508968565899,3.5671755228418
"ZN0JE53-09",1.62525185984623,0.864775637693129
"ZTLIFAS-03",-0.942382198265408,1.27675260197463
"ZMBVNFM-1014",4.72876673747703,2.43210261037883
"ZLPRB8E-08",2.14112601507931,-0.905662686619888
"ZY1ZKJY-04",-0.333449596656775,2.73247144095945
"ZN9YTFN-12",-4.24329376992995,0.387043979247018
"ZTJ7L7Z-4011",-2.00964256973776,-0.928497376045918
"ZKVR426-2021",0.293349264333752,0.415152798845376
"ZL9BTWF-6031",1.00276514691329,-7.31882492451099
"ZX52KVK-1022",0.985603327770486,-4.35714684168155
"ZN3TBJM-4014",-4.05228840887566,-6.82474558889059
"ZLZNCLZ-2014",-0.556333699102594,-8.89743908427507
"ZLTUJTN-2031",-2.35657901239503,-5.61800012109087
"ZKFV71L-09",5.87429109097407,-6.89652419097485
"ZVBQY1N-6021",1.65452580727675,0.246687077435449
"ZOZOW1T-66",4.94944611447479,-1.52742334516541
"ZLZNCLZ-1033",5.85051078752727,-4.3291718491914
"ZLPZS0H-09",3.45486647417938,2.21019537688671
"ZOZOW1T-46",0.423086809436362,2.43347657532443
"ZM8YXDM-02",6.08757993930312,-1.8585017358824
"ZK112BX-05",3.20379224578632,-3.44139187434672
"ZOZOW1T-80",0.841261893206329,1.61822121893426
"ZLGD9M0-08",7.23878274147294,-8.62575455248786
"ZLPZS0H-07",4.82340604069776,-2.04379799571917
"ZMBVNFM-2013",3.10108282942305,0.685629056418178
"ZVNCGHM-02",5.66627596984009,-4.46762675772625
"ZYXQKWY-06",5.60780048439113,-5.84723074195109
"ZL63I8R-06",3.90641737892305,-0.219099875548763
"ZKVR426-06",5.7471592154754,-3.59777737208839
"ZLZNCLZ-2012",3.76733073713426,-1.97655918469376
"ZUL3S6O-2013",5.15202020719843,-7.67825411769856
"ZLTUJTN-05",-0.989980947387862,2.56919103333622
"ZJXC41N-02",4.40045240677542,-2.29359067575862
"ZL9BTWF-1023",3.35960709614384,-5.22983336686172
"ZM7JY3G-11",8.19503718848379,-6.62375023636239
"ZLPZS0H-14",1.05025784375998,1.09584938628842
"ZY1ZKJY-01",-3.8514312644232,4.60056601957359
"ZKVR426-2012",1.15603357111769,3.67873931517521
"ZLTUJTN-2012",-2.97209542049044,-0.948805293787316
"ZOZOW1T-7011",-2.07211058308279,1.0019088334461
"ZUL3S6O-07",-2.04887685963511,2.47941818391008
"ZN3TBJM-2041",-4.95767563693157,6.59466460208029
"ZVBQY1N-1023",-2.62992594160231,2.42862413945682
"ZK112BX-2001",-0.752665538864201,5.77168134167168
"ZOZOW1T-71",1.8097709084164,0.236526073441375
"ZVBQY1N-1024",-3.18385108979628,9.25282565623388
"ZN9YTFN-11",0.624156882251728,3.05284171389012
"ZX52KVK-1014",-7.29427011369306,-3.84673486969081
"ZOZOW1T-62",-4.7128298709228,-13.7809518077608
"ZY7IW45-2011",6.99900088131139,0.354470665209118
"ZV14SIB-01",12.2117672453692,-3.6880566324796
"ZN3TBJM-04",10.8980949640227,-3.28552624277109
"ZVM4N7A-02",12.7062630431128,-8.05505727608512
"ZX52KVK-2025",5.37440155795582,0.287589329033015
"ZY1ZKJY-11",11.3151931044898,-3.16862103437233
"ZKVR426-1013",8.89399737231497,-4.84857173403056
"ZM8YXDM-03",13.1491138425226,-3.59327992095483
"ZVM4N7A-07",4.15315098869439,-0.0804783830570724
"ZYXQKWY-04",7.94263709828312,5.26256059655777
"ZLTUJTN-2015",7.80417032582838,0.251637792680136
